explain,url,__timestamp
This program helps my family a lot it helps us eat more healthy and save,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
I canceled my vetran plates a couple of months ago and i would like to use them on my new car how do i do that.,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
At 60 years I am excited to begin my search for a second act. Sue Sibilia,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
Helpful and necessary information....well documented,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
Cost for season pass,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
I called the day before arriving. In our RV. What nice accommodating people. ,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
11057768 ANOUMIS FBI ALFRED GUERRA III  I NEED YOUR HELP  SACRAMENTO DEA ATTORNEYS WONT MAIL  OR HAND OVER MY SAN BENITO SUPERIOR COURT PAPER WORK MY ATTORNEY  NO GOOD ATTORNEY  ANTTIONET  FROM HOLLISTER CA 95023  THERS  FOUR  SETTLEMENTS AND  JUROR BADGE xxx-xx-xxxx CASE xxx-xx-xxxx0 ALFRED GUERRA III 790 HILLCREST RD HOLLISTER CA 95023 SACRAMENTO DEA ATTORNEYS HOLDING MY JUROR BADGE AND FOUR  SETTLEMENTS MY BIRTHDAY COMMING  I DONT TO SING RIGHT PLEASE HELP ME RECIEVE MY JUROR  BADGE PAPER WORK!,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
11057768 ANOUMIS FBI ALFRED GUERRA III  I NEED YOUR HELP  SACRAMENTO DEA ATTORNEYS WONT MAIL  OR HAND OVER MY SAN BENITO SUPERIOR COURT PAPER WORK MY ATTORNEY  NO GOOD ATTORNEY  ANTTIONET  FROM HOLLISTER CA 95023  THERS  FOUR  SETTLEMENTS AND  JUROR BADGE xxx-xx-xxxx CASE xxx-xx-xxxx0 ALFRED GUERRA III 790 HILLCREST RD HOLLISTER CA 95023 SACRAMENTO DEA ATTORNEYS HOLDING MY JUROR BADGE AND FOUR  SETTLEMENTS MY BIRTHDAY COMMING  I DONT TO SING RIGHT PLEASE HELP ME RECIEVE MY JUROR  BADGE PAPER WORK!,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
11057768 ANOUMIS FBI ALFRED GUERRA III  I NEED YOUR HELP  SACRAMENTO DEA ATTORNEYS WONT MAIL  OR HAND OVER MY SAN BENITO SUPERIOR COURT PAPER WORK MY ATTORNEY  NO GOOD ATTORNEY  ANTTIONET  FROM HOLLISTER CA 95023  THERS  FOUR  SETTLEMENTS AND  JUROR BADGE xxx-xx-xxxx CASE xxx-xx-xxxx0 ALFRED GUERRA III 790 HILLCREST RD HOLLISTER CA 95023 SACRAMENTO DEA ATTORNEYS HOLDING MY JUROR BADGE AND FOUR  SETTLEMENTS MY BIRTHDAY COMMING  I DONT TO SING RIGHT PLEASE HELP ME RECIEVE MY JUROR  BADGE PAPER WORK!,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
"11057768  ANOUMIS FBI  ALFRED GUERRA III  PENAL CODE  459,2xxx-xx-xxxx.12,518,1177  LOOK I INVESTIGATED MY HOMES IN HOLLISTER CALIFORNIA 95023 HEARS FBI E-MAIL REPORT POP218.COM PLEASE HELP ME GET THESE PEOPLE OUT OF MY HOMES ATTORNEYS  AT LAW",/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
Howdy! Would you mind if I share your weblog with my twitter group? Theres lots of people that I think would truly enjoy your content material. Please let me know. Thanks aeddebkeaekd,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
"An attentiongrabbing dialogue is worth comment. I believe that you must write extra on this subject, it won't be a taboo topic but typically persons are not enough to speak on such topics. To the next. Cheers eaddefkefkce",/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
card for health  safety net ,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
"Instead of spraying neighborhoods with insecticide (I saw DPW doing this on my street last year & I was horrified!), there should be a bat conservationinitiative! I would love to see a discounted bat house program similar to those for compost/rain water collection :)",/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
"My daughter wants to become an EMT and I’m just browsing to see what is needed, thank you ",/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
"My daughter wants to become an EMT and I’m just browsing to see what is needed, thank you ",/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
Keep up the great work!,/locations/plymouth-aaa-limited-rmv-services,2018-06-10 00:00:00+00:00
"Lovely park, very well kept--thank you!",/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
I didn't know this information existed and I didn't know that charities do sell textiles for recycling when they're not good enough to be used as clothing. Thank you.,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
VIOLATION NOTICES OF LICENCESSE HOLDERS ,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
Great thank you. Exactly the information I was looking for.,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
I am trying to find out if Massachusetts has a legal requirement for a license for a street-legal moped: car license or motorcycle license,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
"Your poster and this page show Sea Bass closing on 9/12, I saw a 4/13/18 Marine Fish Advisory that had everything the same but Sea Bass closing 9/1 need clarification please w.chadwick@comcast.net",/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
Great Info.............Thank You,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
"""would like to see a """"snowbird"""" example for wintering down South""",/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
No,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
No,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
No,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
No,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
No,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
No,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
No,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
No thank u,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
TY for answering all of my concerns.,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
I love to write at the picnic tables near the river.,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
Disregard previous feedback.,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
No,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
Can you bring a grill or are there permanent grills available? Thank you. ,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
Thanks,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
Castle island is awesome. ,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
No at this time,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
A website link to the Group fishing would be helpful,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
Very efficient ,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
Very light wind and I lost control of my boat.,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
your help is needed,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
I need a update in my k1 VISA status please,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
Not until I actually go there.,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
no,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
Great info!,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
Please post whether there are taxis available at this site if dropped of late at night by the bus. ,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
No thank u.,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
These are frightening statistics. Thank you for informing me.,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
Hours to open ,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
No,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
I tried not to put in the FID part because We do not have it with a Business!!! I am trying to cancel the Registration. ,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
Should I send the fake check and letter to you?,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
I cannot access the interactive forms.  I have adobe and acrobat.  I am using Firefox instead of Safari.   I want to download the interactive forms and fill them in.  I cannot do it.,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
Thanks ,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
people should be able to obtain a real id if they also renewed their license in 2018 without the fee. ,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
"Yes, I did not get to finish my statement. I did not let me continue typing. Thank You for Your Time.",/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
"Great info, thanks.",/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
No,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
"At the company I work for we get 10 mins for a break, the break starts, when we have to log into break in the computer, and then walk to the break room, that's like 4 mins, 4 mins to walk back, so I have 2 mins to sit to have a break, I do not think that is right",/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
Makes me want to drive without a driver license !!,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
How can I get my company on your Featured Employers page?email:kimberbellis@gmail.com,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
It would be great if a reference section was provided for students using this information in their assignments. ,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
perfect! thanks,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
Good site!!,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
Yes i like to know if i sent documents where receiveb,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
This gave me a better sense of how to deal with this issue.  Thank you.,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
"Very convenient site, thank you!",/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
"will you post when it's available? I have taken a college level class on domestic violence a few years back, can I use that credit towards this? thank you",/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
site did not recognize my credential,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
regulation,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
How do I get free fishing licence for my legally blind husband?,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
Why not put both salt and fresh water license on one license as they do in Maine. Is only the salt water ma license good in Maine and not the Ma fresh water licence.,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
I'm 29 years old and I would like to become a electrician apprentice,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
"if i have an unexpired standard ID and i like to get a real ID, do i have to wait until it's expired or i can transform it",/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
It would be helpful to include links to various courts and their contact information.  It would be more efficient for plaintiffs to be able to download forms rather than require them to go to the court,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
Excellent info and clear instructions,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
No,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
Very informative,/locations/plymouth-aaa-limited-rmv-services,2018-06-09 00:00:00+00:00
Social workers destroy family and they don't help at all they hurt innocent families and the kids. All lies they just want to take the kids for money. They are Kidnappers they don't help at all. Go to OP Expose CPS and DCF on facebook its time to stop them!  We are anonymous we don't forgive we not forget! Time to stand up and fight for are families and is now! I make a new in youtube and we need to stop them now!Lery newshttps://youtu.be/4AX3O6QsaWshttps://youtu.be/FrmzBQbaRLUIts time to open are eyes and save are kids!,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
You should add a section explaining the process/documents needed and how to file the request at the courthouse.,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
Good advice Great information ,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
I tried to log into my account and it would not except my information.     How do I get into it. This never happened before the site was changed.,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
Please help us!,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
Senior citizens are particularly susceptible to this type of deceptive practice. The AG needs to stop this company from taking advantage of people who would not know that they are being scammed.,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
Should have a picture of each species next to the records for identification ! ,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
No,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
"Filled out the form,could not print it and now has gone from my iPad  do I have to fill out another one ? Received a confirmation number . ",/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
I would like to know if the communityaction agency sent people to my house to do work are they suppose to give me a copy of all repairs and work done to my house if requested by. Owner,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
Treatments for gypsy moths,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
thanks for the info.,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
"I need help for my elderly parents, A tree fell on their home during the March 2/3 storm and cannot find anybody to remove the tree! I am desperate for help, a friend told me about reaching out to Mass Government so here I am! If anyone really reads this could you PLEASE help me get to the right department about this. Thank You Scarllet2@aol.com",/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
No but is it possible to tour a PACE center?,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
Written directions to the various gate entries would be nice.  I am trying to get to Gate 31 and it is hidden by the symbols. ,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
"Communications with the Governors Office have been streamlined, and are easy to execute.",/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
"So, if I need a permanent ID to enter federal bldgs. and travel around the U.S. I assume all I need is a current passport? If not, please spell it out more clearly. Do I need SSN, pay stub, driver's license, paid bills bank statement. One or all of the above?",/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
"Please help me. I was misguided and misinformed to get a new lease. Now I am also facing problem with repossession because Pride Chevy sent payment to wrong leasing company. Putting me to make payment to the old leasing company. When GM got payment from car dealer they credited my account to no payment until July. That is why I told Ally I will pay them that money, but now I payed Ally and GM says to also pay them what Pride Chevy took away. Please help me",/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
easy site to follow   thanks,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
I would like the ability to order replacement license plates online.,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
The GLOBE said that you were warned two years ago of this problem and you did nothing.,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
"How to e-mail and phone numbers of Gov. Baker and any Mass agencies should be at the top of the page and the list of everyone in Massachusetts in gov.  all director(s)  would be nice.Thanks,Anne",/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
I do pay BC/BS $198.00 per month,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
08246821,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
08246821,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
No just happy all the way. Thanks ,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
There should be a way to talk to someone live on the phone.  It is 3pmand the original number I called stated that the phone system is unable to to work and call back at another time.   I also tried at 9am this morning and there was no response.,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
"""Define, """"when the police are not involved"""" in line 1.""",/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
this is great to use,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
can you make it easier to find how to book a tee time?,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
A link to applying for a real ID would have been perfect at the end.,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
great resource ,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
"I am attempting to repair a shattered side window on my car.I have coverage for repair without a deductible. I do not want to use Safelight for repair and have been told I have the right by law to choose the repair shop of my choice. When I submitted the name of repair shop to whom I presumed was my Ins.co.I was told that shop was not licensed.I realized that my insurance co. refers policy holders to Safelight when you make 1st contact re.repair,without you realizing you are talking to Safelight not your Ins.co. Further, a subsidiary or connected company,Shop care(?) handles inquiries on licensing of repair shops.It would seem that in Ma. one firm with interests in the profitability of one repair shop, oversees the processing of claims,which would give them pricing information and thus an extreme competitive advantage over all other shops,as well as control which shops can do a covered repair through licensing role. This seems very wrong to me, am I missing something?",/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
More workshops in the Boston area,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
no,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
Yes you should also provide the CANS short form that is 9 pages,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
good info,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
no venue for questions,/locations/plymouth-aaa-limited-rmv-services,2018-06-08 00:00:00+00:00
